captured_at,time,ticker,price,volume,buyer,seller,aggressor
2026-07-12T08:02:32.022892+00:00,18:02:01,OB5X_202612_100C,91.8,41,ScholarlySpearmints,TactfulTangerines,buy
2026-07-12T08:02:32.022892+00:00,18:02:01,ASML_202612_100C,35.9,9,GenerousGeckos,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:01,ASML_202612_100C,35.9,36,FortunateFerrets,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:01,ASML,60.8,10,Freddie Hurd-Wood,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML_202612_100P,73.9,44,GenerousGeckos,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:02,TSLA,13.1,200,YieldingYams,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML_DUAL,60.9,10,CostlyCorianders,Freddie Hurd-Wood,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML_DUAL,61.0,20,CostlyCorianders,Ethan Gu,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML_DUAL,61.0,10,CostlyCorianders,Benjamin Lu,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML_DUAL,61.0,4,CostlyCorianders,Stanley Cai,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML,60.8,20,Ethan Gu,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,SAP_DUAL,53.9,53,HomelyHerrings,GroovyGrapefruits,sell
2026-07-12T08:02:32.022892+00:00,18:02:02,TSLA,13.1,500,AverageAlmonds,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,OB5X_ETF,40.7,500,MarvelousMilkshakes,NecessaryNutmegs,sell
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML,60.8,5,Stanley Cai,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,AAPL,148.5,200,WavyWalnuts,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML_202612_050P,31.6,50,GenerousGeckos,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:02,ASML_202612_050P,31.6,4,FortunateFerrets,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML,60.7,10,Freddie Hurd-Wood,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML,60.7,190,YieldingYams,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_DUAL,60.8,10,FlawlessFlatbreads,Benjamin Lu,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_DUAL,60.8,10,FlawlessFlatbreads,Freddie Hurd-Wood,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_DUAL,61.0,2,FlawlessFlatbreads,Stanley Cai,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_DUAL,61.0,28,FlawlessFlatbreads,EarnestEspressos,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,NVDA,42.1,500,AverageAlmonds,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,TSLA,13.1,125,AverageAlmonds,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,NVDA,42.1,125,AverageAlmonds,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML,60.8,435,YieldingYams,AverageAlmonds,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,OB5X_202612_120C,84.8,53,TactfulTangerines,ScholarlySpearmints,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,NVDA,42.1,200,AverageAlmonds,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,OB5X_202612_080P,13.5,40,ScholarlySpearmints,VersatileVinegars,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_202612_F,58.6,100,CapableCoyotes,BoundlessBisons,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_DUAL,60.9,3,Stanley Cai,Benjamin Lu,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,OB5X_202612_120P,32.2,50,ScholarlySpearmints,TactfulTangerines,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,SAP,54.5,200,WavyWalnuts,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,SAP_DUAL,53.8,50,HomelyHerrings,JazzyJellies,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,OB5X_202612_100C,90.5,12,TactfulTangerines,ScholarlySpearmints,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,OB5X_202612_100C,90.4,36,VersatileVinegars,ScholarlySpearmints,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,TSLA,13.2,200,YieldingYams,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,TSLA,13.2,425,YieldingYams,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,SAP,54.5,200,WavyWalnuts,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_202612_075P,52.3,46,GenerousGeckos,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_DUAL,60.9,2,Benjamin Lu,xingzhi Dang,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML,60.8,8,Tanishq Panjwani,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_DUAL,60.9,8,Benjamin Lu,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:03,ASML_202612_100P,74.4,41,EssentialEagles,GenerousGeckos,buy
2026-07-12T08:02:32.022892+00:00,18:02:04,OB5X_ETF,40.7,217,MarvelousMilkshakes,KindlyKales,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML_202612_F,58.7,50,CapableCoyotes,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML,60.7,10,Freddie Hurd-Wood,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML,60.7,2,Tanishq Panjwani,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML_DUAL,60.8,2,xingzhi Dang,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML_202703_F,59.1,50,CapableCoyotes,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,SAP_DUAL,53.8,50,HomelyHerrings,GroovyGrapefruits,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML_202706_F,59.4,50,CapableCoyotes,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML_202703_F,59.1,100,CapableCoyotes,BoundlessBisons,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,NVDA,42.4,20,BrilliantBurritos,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML,60.6,200,WavyWalnuts,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML_202706_F,59.4,100,CapableCoyotes,BoundlessBisons,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML,60.6,2,Tanishq Panjwani,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML_DUAL,60.7,2,xingzhi Dang,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,ASML_202706_F,58.5,48,BoundlessBisons,AttentiveAntelopes,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,OB5X_ETF,40.7,500,LivelyLasagnas,MarvelousMilkshakes,sell
2026-07-12T08:02:32.022892+00:00,18:02:04,SAP,54.6,200,YieldingYams,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:04,SAP,54.7,425,YieldingYams,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,OB5X_ETF,40.6,218,KindlyKales,MarvelousMilkshakes,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML_DUAL,60.7,10,FlawlessFlatbreads,Benjamin Lu,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML_DUAL,60.8,2,FlawlessFlatbreads,xingzhi Dang,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML_DUAL,60.8,20,FlawlessFlatbreads,Ethan Gu,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML_DUAL,60.8,10,FlawlessFlatbreads,Freddie Hurd-Wood,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML_DUAL,60.9,6,FlawlessFlatbreads,Stanley Cai,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML_DUAL,61.0,2,FlawlessFlatbreads,EarnestEspressos,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,TSLA,13.1,200,WavyWalnuts,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:05,TSLA,13.1,425,AverageAlmonds,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML,60.6,20,Ethan Gu,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML,60.6,10,Tanishq Panjwani,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML_DUAL,60.7,10,Benjamin Lu,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML,60.6,2,Tanishq Panjwani,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML_DUAL,60.7,2,xingzhi Dang,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:05,OB5X_202612_F,175.8,47,OriginalOlives,QuirkyQuinoas,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,OB5X_ETF,40.6,32,KindlyKales,MarvelousMilkshakes,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML,60.6,5,Stanley Cai,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,ASML,60.6,200,YieldingYams,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:05,TSLA,13.1,200,AverageAlmonds,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:05,NVDA,42.4,20,BrilliantBurritos,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML,60.8,10,Freddie Hurd-Wood,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_DUAL,60.8,2,CostlyCorianders,xingzhi Dang,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_DUAL,60.9,10,CostlyCorianders,Freddie Hurd-Wood,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_DUAL,60.9,10,CostlyCorianders,Benjamin Lu,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_DUAL,61.0,6,CostlyCorianders,Stanley Cai,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_DUAL,61.0,20,CostlyCorianders,EarnestEspressos,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_202612_F,57.8,50,BoundlessBisons,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_202703_F,58.2,50,BoundlessBisons,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:06,OB5X_202612_080C,107.6,50,ScholarlySpearmints,VersatileVinegars,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,OB5X_202612_080C,107.7,8,ScholarlySpearmints,TactfulTangerines,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML,60.8,5,Stanley Cai,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,TSLA,13.2,500,YieldingYams,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_202706_F,58.5,50,BoundlessBisons,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_DUAL,60.9,2,Benjamin Lu,xingzhi Dang,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,OB5X_ETF,40.8,209,KindlyKales,LivelyLasagnas,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML,60.8,8,Tanishq Panjwani,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML_DUAL,60.9,8,Benjamin Lu,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:06,TSLA,13.3,125,YieldingYams,AverageAlmonds,sell
2026-07-12T08:02:32.022892+00:00,18:02:06,ASML,60.8,20,BrilliantBurritos,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:07,ASML,60.8,10,Freddie Hurd-Wood,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:07,NVDA,42.3,200,WavyWalnuts,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:07,OB5X_202706_F,185.3,47,QuirkyQuinoas,OriginalOlives,sell
2026-07-12T08:02:32.022892+00:00,18:02:07,ASML_202612_075P,52.8,44,EssentialEagles,GenerousGeckos,buy
2026-07-12T08:02:32.022892+00:00,18:02:07,ASML_DUAL,60.9,10,FlawlessFlatbreads,Benjamin Lu,buy
2026-07-12T08:02:32.022892+00:00,18:02:07,ASML_DUAL,61.0,40,FlawlessFlatbreads,EarnestEspressos,buy
2026-07-12T08:02:32.022892+00:00,18:02:07,ASML_202612_050C,43.2,44,EssentialEagles,GenerousGeckos,buy
2026-07-12T08:02:32.022892+00:00,18:02:07,TSLA,13.2,200,WavyWalnuts,AverageAlmonds,sell
2026-07-12T08:02:32.022892+00:00,18:02:07,ASML_202612_F,58.1,59,AttentiveAntelopes,CapableCoyotes,buy
2026-07-12T08:02:32.022892+00:00,18:02:07,SAP,54.4,500,AverageAlmonds,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:07,SAP,54.3,125,WavyWalnuts,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:07,ASML,60.8,2,xingzhi Dang,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:07,ASML,60.7,200,YieldingYams,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:07,TSLA,13.1,500,AverageAlmonds,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:07,SAP_DUAL,53.5,50,InfiniteIcecreams,JazzyJellies,sell
2026-07-12T08:02:32.022892+00:00,18:02:07,NVDA,42.3,20,BrilliantBurritos,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,AAPL,148.2,20,YieldingYams,BrilliantBurritos,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML,60.8,10,Tanishq Panjwani,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML_DUAL,60.9,10,Benjamin Lu,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,TSLA,13.1,125,AverageAlmonds,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,TSLA,13.1,200,AverageAlmonds,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML_202612_050C,43.2,6,EssentialEagles,GenerousGeckos,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML_202612_050C,43.2,43,EssentialEagles,FortunateFerrets,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,OB5X_ETF,40.6,236,LivelyLasagnas,KindlyKales,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML_DUAL,60.9,10,EarnestEspressos,Benjamin Lu,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,OB5X_202703_F,179.1,47,OriginalOlives,QuirkyQuinoas,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML,60.8,50,Tanishq Panjwani,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML_DUAL,60.9,50,EarnestEspressos,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML,60.8,50,Tanishq Panjwani,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML_DUAL,60.9,50,EarnestEspressos,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML,60.8,1,xingzhi Dang,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML_DUAL,60.9,1,EarnestEspressos,xingzhi Dang,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML,60.8,23,Tanishq Panjwani,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML_DUAL,60.9,23,EarnestEspressos,Tanishq Panjwani,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,SAP,54.4,200,AverageAlmonds,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:08,ASML,60.7,20,BrilliantBurritos,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:08,OB5X_ETF,40.6,500,MarvelousMilkshakes,NecessaryNutmegs,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,TSLA,13.2,500,YieldingYams,AverageAlmonds,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,TSLA,13.4,125,YieldingYams,AverageAlmonds,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,OB5X_202706_F,185.8,100,QuirkyQuinoas,PowerfulPineapples,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,NVDA,42.3,200,YieldingYams,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,61.0,10,FlawlessFlatbreads,Benjamin Lu,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,61.0,20,FlawlessFlatbreads,Ethan Gu,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,61.1,20,FlawlessFlatbreads,DiligentDonuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,OB5X_202703_F,179.1,100,QuirkyQuinoas,PowerfulPineapples,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_202612_100C,35.8,50,GenerousGeckos,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_202612_100C,35.7,4,FortunateFerrets,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,OB5X_202706_F,186.1,50,QuirkyQuinoas,RadiantRisottos,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_202612_075C,38.8,57,FortunateFerrets,EssentialEagles,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,OB5X_202612_F,176.0,100,QuirkyQuinoas,PowerfulPineapples,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML,60.7,1,xingzhi Dang,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML,60.7,20,Ethan Gu,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,60.9,1,EarnestEspressos,xingzhi Dang,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML,60.6,200,WavyWalnuts,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML,60.6,3,Stanley Cai,YieldingYams,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,OB5X_202703_F,179.4,50,QuirkyQuinoas,RadiantRisottos,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML,60.6,1,Sze-Yong Ng,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,60.9,1,EarnestEspressos,Sze-Yong Ng,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML,60.6,5,Gourab Sharma,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,60.9,5,EarnestEspressos,Gourab Sharma,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,OB5X_202612_F,176.3,50,QuirkyQuinoas,RadiantRisottos,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML,60.6,19,Yashwanth Madan,YieldingYams,buy
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,60.9,9,EarnestEspressos,Yashwanth Madan,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,60.9,10,Benjamin Lu,Yashwanth Madan,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,60.5,10,Freddie Hurd-Wood,CostlyCorianders,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,60.5,20,Ethan Gu,CostlyCorianders,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,ASML_DUAL,60.5,19,DiligentDonuts,CostlyCorianders,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,SAP_DUAL,53.6,50,HomelyHerrings,JazzyJellies,sell
2026-07-12T08:02:32.022892+00:00,18:02:09,SAP,54.6,200,YieldingYams,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML,60.5,3,Stanley Cai,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML,60.4,10,YieldingYams,Freddie Hurd-Wood,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML,60.4,20,YieldingYams,Ethan Gu,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,SAP_DUAL,53.7,52,GroovyGrapefruits,InfiniteIcecreams,buy
2026-07-12T08:02:32.022892+00:00,18:02:10,OB5X_202612_080P,13.4,53,ScholarlySpearmints,TactfulTangerines,buy
2026-07-12T08:02:32.022892+00:00,18:02:10,OB5X_202612_080C,106.8,40,VersatileVinegars,ScholarlySpearmints,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML_DUAL,60.6,4,Benjamin Lu,Stanley Cai,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML_202703_F,58.4,100,BoundlessBisons,CapableCoyotes,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML,60.5,1,xingzhi Dang,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML_DUAL,60.6,1,Benjamin Lu,xingzhi Dang,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,OB5X_202612_100P,21.1,50,VersatileVinegars,ScholarlySpearmints,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,OB5X_202612_100P,21.1,3,TactfulTangerines,ScholarlySpearmints,sell
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML_202612_075P,52.8,43,EssentialEagles,FortunateFerrets,buy
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML_202612_100P,74.5,55,EssentialEagles,FortunateFerrets,buy
2026-07-12T08:02:32.022892+00:00,18:02:10,ASML,60.5,196,YieldingYams,WavyWalnuts,buy
2026-07-12T08:02:32.022892+00:00,18:02:11,ASML_202612_F,57.5,50,CapableCoyotes,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:11,OB5X_ETF,40.6,500,LivelyLasagnas,NecessaryNutmegs,sell
2026-07-12T08:02:32.022892+00:00,18:02:11,ASML_202703_F,57.9,50,CapableCoyotes,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:11,SAP,54.6,200,YieldingYams,WavyWalnuts,sell
2026-07-12T08:02:32.022892+00:00,18:02:11,ASML_202706_F,58.6,50,BoundlessBisons,DownrightDogfish,sell
2026-07-12T08:02:32.022892+00:00,18:02:11,ASML_DUAL,60.9,10,FlawlessFlatbreads,Benjamin Lu,buy
